Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,133.0,19,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,134.0,20,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,135.0,20,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,136.0,20,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,137.0,20,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,138.0,20,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,139.0,20,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,140.0,20,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,141.0,21,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,142.0,21,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,143.0,21,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,144.0,21,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,145.0,21,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,146.0,21,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,
,147.0,21,2.1332686567304795,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,2.0000000000000004,0.4,0.49999999999999994,Si deja de Creser cabiar relacion
,148.0,22,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
,149.0,22,2.0266052238939554,0.8825219999999999,3.586583528351999,0.6138469866484236,2.1351900121832106,35.6483,1.9000000000000004,0.4,0.49999999999999994,
